SK_ID_CURR,TARGET
103857,0.36
103861,0.37
103862,0.45
103865,0.51
103870,0.41
103876,0.47
103891,0.48
103908,0.37
103914,0.49
103918,0.45
103940,0.36
103963,0.48
103966,0.44
103971,0.42
103980,0.35
103984,0.54
103985,0.37
103998,0.45
104019,0.41
104026,0.46
104035,0.5
104044,0.29
104045,0.33
104047,0.43
104051,0.5
104058,0.46
104063,0.43
104066,0.48
104087,0.34
104089,0.38
104095,0.35
104098,0.45
104104,0.33
104110,0.37
104120,0.44
104122,0.35
104131,0.38
104132,0.35
104135,0.36
104136,0.45
104149,0.28
104150,0.45
104156,0.44
104165,0.44
104175,0.37
104179,0.44
104184,0.41
104206,0.45
104216,0.53
104230,0.4
104257,0.44
104272,0.4
104273,0.43
104278,0.42
104294,0.31
104295,0.3
104297,0.3
104298,0.35
104308,0.39
104318,0.3
104319,0.47
104320,0.39
104327,0.41
104334,0.33
104344,0.47
104350,0.4
104351,0.42
104354,0.42
104369,0.35
104376,0.39
104381,0.38
104384,0.4
104391,0.44
104394,0.38
104398,0.35
104402,0.36
104408,0.47
104409,0.42
104410,0.48
104412,0.35
104417,0.46
104424,0.47
104426,0.44
104435,0.55
104445,0.32
104458,0.48
104460,0.48
104466,0.35
104472,0.39
104473,0.49
104479,0.39
104480,0.34
104482,0.51
104499,0.4
104501,0.34
104502,0.29
104506,0.36
104510,0.34
104512,0.44
104520,0.42
104528,0.51
104529,0.4
104541,0.38
104578,0.54
104584,0.39
104588,0.39
104602,0.42
104610,0.45
104611,0.29
104618,0.41
104620,0.41
104622,0.36
104624,0.41
104625,0.43
104634,0.36
104639,0.42
104646,0.47
104647,0.3
104652,0.31
104670,0.39
104677,0.34
104685,0.48
104691,0.44
104696,0.41
104699,0.42
104712,0.41
104714,0.4
104717,0.41
104718,0.39
104740,0.42
104741,0.36
104743,0.31
104744,0.37
104747,0.38
104767,0.3
104772,0.42
104776,0.46
104779,0.36
104814,0.35
104815,0.26
104830,0.35
104831,0.45
104833,0.42
104839,0.41
104840,0.36
104860,0.38
104861,0.4
104866,0.4
104870,0.4
104877,0.45
104878,0.41
104879,0.4
104880,0.45
104899,0.39
104906,0.43
104907,0.41
104913,0.52
104916,0.4
104921,0.5
104930,0.48
104931,0.47
104936,0.36
104937,0.36
104942,0.52
104943,0.5
104969,0.55
104972,0.4
104988,0.4
105013,0.42
105015,0.48
105019,0.52
105027,0.4
105030,0.5
105035,0.46
105041,0.38
105051,0.32
105056,0.53
105067,0.53
105071,0.27
105072,0.4
105074,0.38
105091,0.37
105101,0.43
105103,0.39
105134,0.44
105139,0.34
105142,0.41
105146,0.43
105163,0.31
105168,0.42
105172,0.41
105176,0.53
105195,0.37
105196,0.55
105197,0.44
105203,0.34
105223,0.41
105227,0.5
105228,0.46
105230,0.43
105231,0.48
105239,0.36
105242,0.39
105244,0.6
105245,0.44
105248,0.36
105249,0.39
105266,0.42
105271,0.45
105276,0.44
105282,0.38
105292,0.4
105297,0.32
105332,0.35
105333,0.34
105343,0.45
105344,0.47
105345,0.31
105357,0.33
105359,0.39
105366,0.35
105367,0.35
105370,0.38
105377,0.32
105390,0.4
105399,0.33
105403,0.39
105404,0.41
105414,0.35
105417,0.4
105425,0.42
105452,0.5
105454,0.48
105456,0.34
105470,0.43
105471,0.48
105483,0.4
105493,0.54
105508,0.43
105514,0.37
105515,0.36
105528,0.43
105529,0.5
105531,0.4
105532,0.36
105558,0.44
105574,0.42
105578,0.38
105584,0.4
105595,0.35
105617,0.5
105618,0.46
105621,0.34
105625,0.45
105629,0.33
105630,0.52
105634,0.39
105635,0.37
105641,0.32
105647,0.39
105648,0.33
105655,0.44
105657,0.45
105672,0.41
105678,0.42
105682,0.41
105691,0.42
105692,0.42
105706,0.41
105712,0.47
105720,0.34
105734,0.34
105735,0.47
105736,0.44
105737,0.41
105738,0.41
105740,0.4
105744,0.47
105747,0.48
105749,0.42
105754,0.43
105758,0.52
105760,0.41
105767,0.52
105784,0.41
105791,0.42
105802,0.45
105807,0.42
105809,0.42
105816,0.42
105817,0.38
105824,0.48
105832,0.36
105856,0.4
105865,0.5
105899,0.47
105906,0.4
105916,0.43
105923,0.49
105937,0.39
105965,0.36
105966,0.37
105968,0.37
105973,0.37
105976,0.41
105978,0.38
105979,0.4
105991,0.4
105998,0.47
105999,0.42
106000,0.52
106001,0.39
106010,0.42
106011,0.34
106013,0.36
106015,0.46
106026,0.46
106032,0.5
106035,0.46
106040,0.39
106041,0.48
106044,0.37
106053,0.51
106054,0.4
106065,0.46
106081,0.5
106083,0.41
106087,0.46
106090,0.47
106101,0.36
106102,0.32
106109,0.35
106116,0.39
106150,0.4
106155,0.54
106166,0.38
106176,0.3
106189,0.34
106199,0.44
106205,0.35
106206,0.47
106211,0.25
106214,0.4
106216,0.35
106217,0.36
106225,0.33
106249,0.46
106256,0.46
106258,0.41
106261,0.34
106262,0.42
106264,0.34
106271,0.43
106276,0.42
106277,0.39
106286,0.45
106293,0.39
106295,0.42
106296,0.37
106297,0.41
106298,0.37
106311,0.35
106314,0.45
106320,0.42
106334,0.39
106346,0.39
106347,0.44
106349,0.42
106354,0.35
106360,0.43
106373,0.35
106377,0.42
106386,0.42
106387,0.43
106391,0.37
106401,0.38
106411,0.46
106413,0.45
106426,0.36
106427,0.48
106428,0.49
106434,0.35
106438,0.38
106440,0.37
106441,0.28
106452,0.36
106453,0.44
106454,0.35
106457,0.46
106484,0.41
106488,0.45
106491,0.49
106514,0.32
106527,0.39
106528,0.4
106529,0.35
106534,0.38
106550,0.39
106577,0.41
106585,0.36
106590,0.41
106607,0.51
106610,0.36
106611,0.48
106612,0.28
106624,0.36
106631,0.3
106647,0.42
106660,0.44
106674,0.37
106687,0.45
106712,0.37
106713,0.53
106717,0.36
106720,0.28
106721,0.53
106724,0.35
106735,0.35
106739,0.42
106740,0.44
106754,0.34
106760,0.47
106761,0.32
106784,0.37
106787,0.47
106797,0.36
106798,0.47
106802,0.52
106803,0.45
106804,0.47
106805,0.3
106810,0.44
106812,0.48
106813,0.45
106817,0.36
106822,0.37
106823,0.32
106827,0.47
106841,0.38
106851,0.46
106852,0.43
106853,0.35
106854,0.4
106861,0.41
106873,0.41
106877,0.34
106878,0.42
106881,0.34
106900,0.36
106906,0.49
106907,0.42
106914,0.35
106916,0.41
106924,0.41
106931,0.45
106936,0.47
106937,0.33
106938,0.38
106939,0.38
106943,0.39
106944,0.38
106967,0.44
106980,0.41
106986,0.45
106987,0.36
106990,0.34
107013,0.43
107023,0.34
107033,0.46
107037,0.35
107048,0.32
107071,0.38
107081,0.36
107113,0.41
107130,0.37
107131,0.45
107145,0.41
107156,0.51
107219,0.44
107222,0.37
107223,0.34
107232,0.45
107245,0.4
107246,0.4
107247,0.46
107256,0.37
107259,0.4
107260,0.42
107279,0.36
107280,0.54
107281,0.38
107285,0.44
107329,0.3
107337,0.41
107349,0.47
107350,0.44
107351,0.4
107359,0.41
107391,0.47
107394,0.39
107395,0.42
107406,0.42
107416,0.4
107417,0.53
107418,0.52
107419,0.45
107444,0.4
107445,0.35
107446,0.4
107460,0.47
107470,0.45
107475,0.49
107520,0.42
107526,0.48
107527,0.43
107530,0.39
107532,0.45
107534,0.42
107535,0.49
107554,0.45
107556,0.36
107559,0.48
107561,0.42
107564,0.35
107566,0.35
107571,0.4
107590,0.46
107602,0.37
107625,0.36
107626,0.45
107635,0.44
107636,0.42
107645,0.33
107652,0.5
107655,0.46
107668,0.4
107670,0.41
107677,0.37
107680,0.4
107683,0.43
107684,0.52
107691,0.43
107692,0.41
107703,0.45
107709,0.38
107710,0.41
107721,0.42
107725,0.45
107727,0.35
107739,0.39
107740,0.35
107741,0.39
107747,0.43
107765,0.45
107768,0.48
107775,0.39
107782,0.41
107790,0.39
107801,0.4
107807,0.41
107811,0.35
107817,0.38
107826,0.35
107838,0.54
107839,0.36
107843,0.44
107847,0.41
107849,0.32
107850,0.49
107867,0.38
107871,0.4
107908,0.38
107913,0.48
107927,0.44
107931,0.53
107955,0.39
107962,0.31
107977,0.45
107978,0.44
107993,0.42
108010,0.39
108016,0.4
108018,0.55
108027,0.45
108045,0.47
108069,0.36
108082,0.34
108089,0.39
108092,0.47
108106,0.34
108112,0.45
108120,0.32
108122,0.37
108135,0.39
108170,0.46
108171,0.48
108177,0.35
108180,0.39
108183,0.4
108184,0.25
108185,0.46
108192,0.42
108195,0.34
108196,0.45
108218,0.38
108219,0.42
108243,0.41
108249,0.31
108251,0.39
108274,0.35
108280,0.54
108289,0.35
108292,0.46
108295,0.35
108327,0.42
108332,0.38
108346,0.41
108349,0.4
108353,0.4
108362,0.59
108363,0.53
108377,0.52
108378,0.51
108381,0.43
108383,0.47
108390,0.37
108407,0.48
108408,0.34
108411,0.35
108412,0.45
108419,0.43
108436,0.45
108437,0.43
108438,0.46
108441,0.38
108448,0.39
108449,0.45
108466,0.36
108467,0.37
108473,0.42
108474,0.34
108476,0.31
108479,0.33
108486,0.37
108493,0.43
108501,0.43
108506,0.44
108510,0.42
108511,0.41
108514,0.39
108517,0.36
108519,0.31
108522,0.37
108548,0.43
108554,0.39
108555,0.35
108559,0.39
108562,0.41
108571,0.37
108572,0.44
108579,0.34
108583,0.35
108584,0.46
108592,0.44
108602,0.37
108609,0.52
108613,0.58
108616,0.44
108618,0.49
108620,0.49
108643,0.4
108649,0.33
108654,0.43
108655,0.43
108656,0.36
108667,0.4
108668,0.39
108682,0.47
108690,0.36
108691,0.4
108692,0.36
108695,0.4
108699,0.41
108710,0.4
108718,0.49
108739,0.44
108740,0.4
108741,0.33
108742,0.47
108763,0.31
108767,0.48
108769,0.35
108779,0.47
108788,0.33
108801,0.47
108802,0.45
108810,0.35
108811,0.34
108813,0.34
108814,0.39
108825,0.4
108826,0.39
108830,0.45
108834,0.37
108852,0.42
108887,0.35
108901,0.39
108908,0.34
108910,0.38
108920,0.54
108922,0.38
108929,0.42
108930,0.35
108937,0.47
108938,0.44
108943,0.4
108948,0.29
108953,0.41
108956,0.39
108965,0.4
108985,0.53
108986,0.51
108987,0.44
108990,0.34
108991,0.43
108993,0.44
109000,0.51
109001,0.39
109012,0.44
109014,0.4
109015,0.4
109021,0.3
109037,0.53
109042,0.47
109044,0.42
109046,0.56
109064,0.26
109084,0.47
109086,0.41
109092,0.37
109093,0.46
109100,0.47
109101,0.39
109110,0.35
109114,0.33
109126,0.42
109152,0.37
109162,0.42
109167,0.39
109168,0.44
109169,0.37
109179,0.47
109184,0.34
109191,0.4
109192,0.48
109193,0.39
109196,0.29
109206,0.45
109210,0.34
109244,0.41
109249,0.42
109273,0.48
109276,0.49
109281,0.36
109287,0.43
109297,0.4
109298,0.35
109306,0.4
109309,0.5
109321,0.51
109328,0.38
109336,0.36
109342,0.46
109346,0.33
109347,0.41
109348,0.49
109362,0.43
109363,0.39
109367,0.28
109370,0.34
109393,0.35
109405,0.48
109413,0.4
109414,0.32
109421,0.45
109427,0.44
109428,0.35
109429,0.43
109437,0.45
109443,0.42
109461,0.45
109468,0.35
109469,0.47
109471,0.42
109479,0.52
109484,0.38
109501,0.42
109505,0.44
109535,0.35
109539,0.35
109544,0.34
109545,0.35
109551,0.48
109553,0.36
109555,0.4
109561,0.52
109580,0.43
109583,0.43
109593,0.5
109604,0.43
109620,0.39
109635,0.49
109637,0.41
109638,0.39
109642,0.48
109649,0.45
109652,0.43
109656,0.44
109663,0.34
109696,0.45
109700,0.45
109709,0.35
109735,0.36
109740,0.42
109741,0.35
109749,0.39
109764,0.35
109771,0.38
109772,0.35
109773,0.48
109798,0.45
109802,0.5
109804,0.37
109813,0.43
109818,0.4
109848,0.42
109850,0.43
109851,0.45
109855,0.37
109871,0.43
109877,0.44
109883,0.38
109886,0.39
109905,0.4
109936,0.58
109950,0.4
109958,0.39
109959,0.46
109969,0.46
109971,0.32
109984,0.35
109985,0.41
109988,0.34
109992,0.39
110005,0.5
110009,0.29
110011,0.37
110014,0.44
110026,0.4
110042,0.41
110058,0.35
110069,0.38
110080,0.32
110087,0.44
110091,0.43
110094,0.51
110098,0.41
110105,0.32
110117,0.45
110136,0.48
110138,0.39
110149,0.37
110164,0.49
110202,0.42
110212,0.4
110226,0.38
110236,0.39
110249,0.37
110257,0.44
110258,0.4
110277,0.37
110282,0.41
110284,0.34
110286,0.42
110289,0.43
110304,0.5
110319,0.4
110324,0.39
110326,0.36
110335,0.33
110337,0.45
110338,0.4
110343,0.41
110345,0.33
110347,0.51
110355,0.42
110359,0.4
110360,0.36
110364,0.41
110371,0.4
110372,0.42
110376,0.41
110379,0.41
110380,0.45
110393,0.44
110401,0.47
110406,0.34
110411,0.41
110416,0.4
110420,0.42
110443,0.5
110465,0.42
110468,0.43
110469,0.39
110471,0.4
110487,0.46
110491,0.44
110504,0.51
110547,0.32
110550,0.44
110559,0.4
110578,0.35
110582,0.41
110590,0.32
110598,0.49
110601,0.37
110602,0.42
110604,0.46
110625,0.49
110626,0.39
110636,0.43
110637,0.4
110638,0.35
110646,0.39
110648,0.43
110652,0.48
110681,0.45
110682,0.36
110687,0.43
110691,0.38
110694,0.33
110695,0.32
110696,0.54
110708,0.31
110710,0.38
110717,0.45
110730,0.45
110740,0.37
110742,0.42
110747,0.35
110761,0.36
110766,0.29
110769,0.4
110774,0.46
110803,0.4
110805,0.44
110809,0.4
110827,0.46
110832,0.26
110839,0.47
110859,0.43
110861,0.42
110863,0.41
110865,0.41
110881,0.41
110889,0.42
110891,0.49
110894,0.39
110895,0.42
110907,0.35
110914,0.47
110933,0.38
110934,0.4
110937,0.41
110953,0.44
110954,0.33
110958,0.45
110970,0.42
110974,0.37
110977,0.29
110989,0.42
110993,0.35
110994,0.42
111018,0.39
111019,0.39
111030,0.38
111032,0.35
111041,0.39
111045,0.36
111048,0.39
111052,0.45
111070,0.46
111084,0.43
111091,0.4
111104,0.37
111108,0.4
111112,0.38
111127,0.34
111142,0.44
111146,0.42
111165,0.47
111168,0.41
111169,0.38
111172,0.44
111173,0.42
111174,0.29
111175,0.44
111176,0.43
111177,0.36
111180,0.42
111182,0.41
111192,0.48
111194,0.51
111196,0.42
111197,0.36
111198,0.44
111205,0.39
111207,0.29
111222,0.33
111228,0.42
111233,0.35
111256,0.44
111258,0.28
111262,0.45
111263,0.49
111267,0.38
111269,0.37
111276,0.52
111277,0.38
111279,0.4
111290,0.33
111294,0.35
111295,0.45
111315,0.52
111318,0.4
111327,0.36
111328,0.34
111332,0.34
111338,0.39
111343,0.48
111344,0.45
111345,0.48
111347,0.34
111356,0.4
111359,0.43
111367,0.39
111368,0.42
111391,0.34
111408,0.32
111412,0.41
111419,0.55
111422,0.37
111423,0.44
111439,0.48
111452,0.47
111456,0.47
111467,0.39
111478,0.38
111482,0.4
111488,0.37
111503,0.42
111510,0.35
111512,0.45
111518,0.31
111532,0.35
111537,0.3
111541,0.38
111544,0.47
111550,0.34
111554,0.44
111560,0.44
111566,0.47
111567,0.46
111592,0.41
111618,0.39
111620,0.57
111627,0.44
111641,0.5
111646,0.44
111652,0.4
111657,0.31
111664,0.38
111665,0.3
111669,0.48
111673,0.51
111687,0.35
111688,0.34
111689,0.41
111694,0.47
111695,0.39
111698,0.38
111703,0.38
111709,0.41
111712,0.27
111715,0.37
111724,0.29
111730,0.47
111747,0.41
111760,0.45
111761,0.44
111763,0.42
111776,0.35
111777,0.48
111781,0.35
111793,0.37
111804,0.39
111810,0.49
111816,0.36
111818,0.42
111830,0.52
111832,0.39
111841,0.41
111842,0.41
111843,0.44
111846,0.46
111848,0.39
111856,0.38
111857,0.35
111877,0.28
111882,0.38
111883,0.33
111891,0.41
111893,0.39
111901,0.38
111912,0.38
111913,0.39
111955,0.4
111958,0.42
111960,0.47
111967,0.34
112000,0.34
112003,0.35
112015,0.44
112019,0.51
112020,0.46
112028,0.5
112029,0.46
112031,0.49
112039,0.31
112042,0.37
112049,0.35
112052,0.43
112054,0.34
112055,0.4
112063,0.42
112070,0.53
112071,0.42
112080,0.32
112083,0.37
112085,0.41
112089,0.41
112098,0.52
112100,0.41
112105,0.5
112124,0.36
112126,0.36
112127,0.34
112128,0.43
112148,0.41
112149,0.48
112165,0.45
112170,0.35
112171,0.44
112176,0.56
112186,0.37
112199,0.42
112203,0.41
112214,0.34
112215,0.41
112216,0.37
112224,0.45
112225,0.41
112231,0.49
112234,0.47
112235,0.39
112236,0.44
112254,0.47
112265,0.4
112271,0.34
112284,0.42
112287,0.45
112295,0.39
112303,0.4
112307,0.47
112310,0.35
112312,0.39
112313,0.33
112326,0.44
112333,0.42
112334,0.28
112339,0.39
112347,0.43
112350,0.49
112356,0.45
112357,0.31
112359,0.4
112360,0.47
112371,0.37
112385,0.35
112392,0.41
112401,0.48
112405,0.4
112414,0.45
112429,0.34
112448,0.53
112467,0.34
112468,0.39
112469,0.41
112491,0.43
112500,0.38
112510,0.42
112535,0.37
112537,0.43
112551,0.4
112552,0.35
112556,0.45
112577,0.36
112590,0.53
112593,0.41
112596,0.44
112601,0.36
112604,0.42
112622,0.31
112655,0.42
112663,0.33
112667,0.31
112670,0.27
112676,0.33
112677,0.37
112679,0.43
112683,0.49
112688,0.38
112692,0.52
112696,0.44
112702,0.39
112709,0.34
112720,0.46
112735,0.46
112738,0.5
112742,0.37
112748,0.38
112749,0.39
112766,0.3
112767,0.38
112769,0.44
112771,0.43
112775,0.44
112794,0.42
112795,0.39
112796,0.41
112815,0.41
112817,0.43
112821,0.44
112822,0.43
112829,0.48
112831,0.49
112835,0.39
112838,0.46
112842,0.47
112844,0.49
112845,0.35
112846,0.39
112847,0.32
112867,0.37
112868,0.46
112874,0.43
112879,0.35
112882,0.48
112886,0.43
112895,0.39
112896,0.46
112902,0.4
112904,0.43
112917,0.53
112932,0.48
112944,0.38
112946,0.39
112947,0.43
112948,0.32
112966,0.36
112967,0.43
112971,0.53
112973,0.39
112974,0.43
112978,0.38
112988,0.42
112992,0.44
113003,0.46
113004,0.43
113007,0.57
113020,0.33
113025,0.37
113032,0.3
113042,0.37
113047,0.47
113066,0.36
113067,0.44
113071,0.41
113087,0.44
113108,0.29
113109,0.37
113123,0.38
113128,0.6
113134,0.49
113151,0.42
113175,0.42
113181,0.37
113188,0.48
113191,0.37
113193,0.34
113201,0.44
113209,0.42
113222,0.35
113248,0.42
113272,0.45
113276,0.36
113287,0.38
113302,0.51
113308,0.35
113316,0.45
113318,0.33
113320,0.44
113322,0.48
113325,0.47
113326,0.48
113332,0.43
113346,0.4
113352,0.27
113361,0.4
113362,0.37
113365,0.43
113366,0.45
113368,0.49
113382,0.44
113385,0.41
113390,0.34
113391,0.5
113393,0.39
113396,0.37
113397,0.42
113402,0.51
113403,0.47
113405,0.36
113406,0.4
113410,0.46
113413,0.28
113418,0.37
113419,0.4
113435,0.47
113438,0.43
113447,0.41
113458,0.42
113466,0.32
113475,0.38
113482,0.43
113490,0.37
113505,0.43
113508,0.25
113520,0.37
113532,0.35
113535,0.34
113549,0.37
113557,0.41
113558,0.34
113561,0.31
113566,0.32
113569,0.34
113574,0.39
113576,0.46
113577,0.42
113585,0.29
113587,0.41
113599,0.47
113601,0.3
113602,0.48
113605,0.5
113609,0.38
113611,0.44
113616,0.29
113627,0.46
113631,0.44
113643,0.43
113652,0.32
113657,0.43
113659,0.42
113672,0.53
113680,0.34
113692,0.52
113694,0.44
113695,0.55
113701,0.48
113733,0.4
113738,0.32
113740,0.41
113742,0.43
113777,0.41
113783,0.42
113788,0.4
113789,0.4
113791,0.39
113795,0.42
113799,0.36
113805,0.48
113820,0.44
113822,0.37
113824,0.52
113829,0.5
113832,0.5
113833,0.38
113841,0.32
113849,0.37
113862,0.39
113863,0.41
113864,0.47
113870,0.34
113875,0.51
113882,0.44
113887,0.45
113894,0.47
113909,0.38
113930,0.44
113936,0.33
113939,0.4
113942,0.51
113943,0.49
113945,0.5
113947,0.37
113950,0.29
113951,0.47
113957,0.36
113966,0.45
113967,0.56
113977,0.46
113984,0.41
113986,0.43
113992,0.38
113998,0.4
113999,0.44
114003,0.38
